,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_name
ENSG00000213793,0.107052529,2.403537032,0.604810569,0.54641203,0.712060766,-6.198750649,ZNF888
ENSG00000132507,0.062305105,6.731532755,0.604630822,0.546531098,0.71215629,-6.818050811,EIF5A
ENSG00000083312,-0.040923753,7.274693559,-0.60438399,0.546692867,0.712306203,-6.804720405,TNPO1
ENSG00000189241,-0.054190643,4.253433354,-0.60431633,0.546737696,0.712306203,-6.57585563,TSPYL1
ENSG00000187098,-0.085452341,4.497142912,-0.604114152,0.546873421,0.712423383,-6.638912896,MITF
ENSG00000005379,-0.119274387,2.585456533,-0.604020823,0.546935268,0.712444308,-6.23081547,TSPOAP1
ENSG00000134215,-0.055215558,7.023430165,-0.603892139,0.54702055,0.712495755,-6.812348786,VAV3
ENSG00000254996,-0.071754057,3.823137831,-0.603769456,0.5471012,0.712541159,-6.496199473,ANKHD1-EIF4EBP3
ENSG00000183549,-0.232873433,0.572487254,-0.60358203,0.547226095,0.712644176,-5.858580785,ACSM5
ENSG00000115138,0.237606311,-0.904114295,0.603457642,0.547308551,0.712691914,-5.671620889,POMC
ENSG00000123843,0.089863648,2.504724255,0.603184825,0.547488006,0.712865942,-6.210356496,C4BPB
ENSG00000136816,0.092295623,5.286501095,0.60292199,0.547663706,0.712985027,-6.756500148,TOR1B
ENSG00000124588,0.082719169,7.672351891,0.602910837,0.547671102,0.712985027,-6.793066096,NQO2
ENSG00000122735,-0.26565954,-1.619527266,-0.602234057,0.548119998,0.713454231,-5.545561764,DNAI1
ENSG00000105676,0.093914945,3.381302984,0.602229209,0.548123214,0.713454231,-6.417239578,ARMC6
ENSG00000173083,-0.093221605,5.155973976,-0.602088616,0.54821649,0.713515958,-6.724417373,HPSE
ENSG00000204427,0.059774345,5.889654968,0.601430216,0.548653409,0.714024898,-6.80477172,ABHD16A
ENSG00000132716,0.0389685,6.86090377,0.601236814,0.548780037,0.714129968,-6.817477197,DCAF8
ENSG00000152464,-0.130074106,3.169124715,-0.600809845,0.549065251,0.714441372,-6.388490851,RPP38
ENSG00000218891,-0.156019655,0.402998279,-0.600286047,0.549413102,0.71483422,-5.85379698,ZNF579
ENSG00000107954,-0.162342035,2.207368129,-0.600103491,0.549534361,0.714886609,-6.174433603,NEURL1
ENSG00000136872,-0.116366693,2.480737238,-0.600077919,0.549551348,0.714886609,-6.220798495,ALDOB
ENSG00000101337,0.061639899,4.76797372,0.60001754,0.54959119,0.714886609,-6.671379296,TM9SF4
ENSG00000078902,0.058821071,5.957397159,0.599891597,0.549675126,0.714892713,-6.808945086,TOLLIP
ENSG00000183864,0.058119675,3.58599662,0.599869949,0.549687765,0.714892713,-6.441553163,TOB2
ENSG00000113716,0.081411289,3.240778341,0.599457211,0.549963218,0.715191178,-6.377311058,HMGXB3
ENSG00000169635,-0.071902672,0.875223998,-0.598878284,0.550346793,0.71561323,-5.935753607,HIC2
ENSG00000101473,-0.045395528,4.931039303,-0.598828723,0.55037974,0.71561323,-6.709868724,ACOT8
ENSG00000204710,0.255303779,-1.048799372,0.5985415,0.550572436,0.715803967,-5.64417836,SPDYC
ENSG00000117010,-0.109301241,3.652763047,-0.598381816,0.550678615,0.715882199,-6.468104673,ZNF684
ENSG00000171189,-0.1013942,2.404528347,-0.597973879,0.550949754,0.716174849,-6.19443826,GRIK1
ENSG00000155252,0.134453874,1.985875493,0.597735638,0.551108381,0.716321209,-6.128423685,PI4K2A
ENSG00000206384,-0.073103396,0.749073256,-0.597618536,0.551184547,0.716360372,-5.906050327,COL6A6
ENSG00000244693,0.260080843,-2.163633809,0.597324684,0.551381789,0.716556875,-5.508927718,CTAGE8
ENSG00000143294,-0.043368478,5.150836528,-0.597162776,0.551487792,0.716634783,-6.736441455,PRCC
ENSG00000180979,0.050637848,4.516244617,0.596897867,0.55166409,0.716804016,-6.634752365,LRRC57
ENSG00000198783,0.063483059,2.936823504,0.596768532,0.551750173,0.716856011,-6.320384778,ZNF830
ENSG00000155755,0.183724884,1.063885364,0.596427265,0.551979078,0.71709354,-5.96917418,TMEM237
ENSG00000062598,0.076260504,6.38765072,0.596062844,0.552221715,0.717304211,-6.823240763,ELMO2
ENSG00000198346,0.101364794,2.37764142,0.596045246,0.552233433,0.717304211,-6.218395308,ZNF813
ENSG00000181847,-0.176748703,2.341800757,-0.595777787,0.552411547,0.717475676,-6.173270046,TIGIT
ENSG00000268173,-0.290349648,-1.541925636,-0.595203088,0.552794362,0.717912959,-5.587910602,AC007192.1
ENSG00000196700,-0.12266774,-0.19024988,-0.594724841,0.553111305,0.718264626,-5.767911693,ZNF512B
ENSG00000079134,0.113383003,5.114193064,0.594645251,0.553166072,0.718275805,-6.750605875,THOC1
ENSG00000105552,-0.147399708,1.894413798,-0.594414483,0.553319878,0.718415572,-6.097654794,BCAT2
ENSG00000259784,-0.283805811,-0.185433471,-0.594306675,0.553391739,0.718448928,-5.778116905,AC093525.1
ENSG00000068878,-0.0660305,6.236761996,-0.594081872,0.553541601,0.718583536,-6.823167168,PSME4
ENSG00000104823,-0.049643199,5.548181461,-0.593880268,0.553674673,0.718696329,-6.786909683,ECH1
ENSG00000012174,0.084320403,2.003028153,0.593729599,0.553774755,0.718766283,-6.145493312,MBTPS2
ENSG00000137822,-0.049556544,4.662955516,-0.593474376,0.553944956,0.718890643,-6.672607491,TUBGCP4
ENSG00000124104,-0.096252237,2.898645398,-0.593449953,0.553962965,0.718890643,-6.300806935,SNX21
ENSG00000134461,-0.170945289,0.941821147,-0.593337851,0.554037732,0.718927714,-5.966161099,ANKRD16
ENSG00000275489,0.272835797,-2.451138654,0.593182795,0.554141155,0.71900196,-5.434473734,C17orf98
ENSG00000091138,-0.194301194,-0.688853897,-0.593068071,0.554217682,0.7190121,-5.695680493,SLC26A3
ENSG00000137274,0.089386392,2.993931198,0.593032544,0.554241381,0.7190121,-6.334823629,BPHL
ENSG00000165097,0.048866677,5.268125988,0.592392351,0.554666815,0.719504026,-6.754375136,KDM1B
ENSG00000204611,0.081887175,2.496972188,0.592157011,0.55482388,0.719647779,-6.229913731,ZNF616
ENSG00000179598,-0.115989907,1.360394054,-0.592034153,0.554907003,0.719695605,-6.023182387,PLD6
ENSG00000179604,-0.104243077,3.379471577,-0.591915661,0.554986696,0.719738976,-6.427729635,CDC42EP4
ENSG00000113391,0.066484224,6.147604621,0.591789444,0.555070954,0.719788259,-6.821244686,FAM172A
ENSG00000135972,0.134869027,2.405218247,0.591521287,0.555249986,0.719960423,-6.19083494,MRPS9
ENSG00000103852,0.133996331,1.538019452,0.591309697,0.555391273,0.719994739,-6.023043629,TTC23
ENSG00000162511,0.052181444,9.852735152,0.591265388,0.555419148,0.719994739,-6.689749219,LAPTM5
ENSG00000174871,-0.151708363,0.869293916,-0.59125066,0.555430697,0.719994739,-5.982796398,CNIH2
ENSG00000075415,0.040453392,6.933043674,0.591182704,0.555474366,0.719994739,-6.822126561,SLC25A3
ENSG00000118579,-0.047967464,5.619609019,-0.591132925,0.555507798,0.719994739,-6.794781086,MED28
ENSG00000139780,-0.233663871,-1.754420149,-0.590838688,0.555705847,0.720191445,-5.566644654,METTL21C
ENSG00000197077,-0.094976208,0.213723703,-0.590581395,0.555876011,0.720351983,-5.820174172,KIAA1671
ENSG00000090539,-0.1093065,-0.019543407,-0.590220542,0.556117112,0.720432188,-5.80208817,CHRD
ENSG00000103599,0.198876756,0.522442644,0.590217661,0.556120748,0.720432188,-5.895648788,IQCH
ENSG00000103175,0.059199216,2.836319806,0.590193064,0.556135474,0.720432188,-6.284636215,WFDC1
ENSG00000107554,-0.090828658,2.357312078,-0.590146361,0.556167167,0.720432188,-6.202707271,DNMBP
ENSG00000215915,-0.132397646,0.028852174,-0.590120617,0.556183935,0.720432188,-5.803451518,ATAD3C
ENSG00000131043,-0.077724741,3.211215921,-0.590074137,0.556215687,0.720432188,-6.374231364,AAR2
ENSG00000173917,-0.167023064,1.149952825,-0.589792627,0.556404796,0.72056214,-5.998410216,HOXB2
ENSG00000205268,0.050414418,7.0636293,0.589726931,0.556447966,0.72056214,-6.819799779,PDE7A
ENSG00000064692,0.280438011,-0.816890699,0.589717613,0.556454935,0.72056214,-5.67286687,SNCAIP
ENSG00000203667,0.062958679,5.106598421,0.589404414,0.5566643,0.720773271,-6.750445554,COX20
ENSG00000165837,0.177617339,1.595543066,0.589330532,0.556713694,0.720777252,-6.041823578,ERICH6B
ENSG00000161791,0.107352714,2.330466378,0.589201408,0.556800024,0.720829049,-6.201183477,FMNL3
ENSG00000176809,0.054221919,6.568054076,0.588748294,0.557103023,0.721089683,-6.828503948,LRRC37A3
ENSG00000154822,-0.05452273,6.06810794,-0.58868533,0.557145134,0.721089683,-6.822320665,PLCL2
ENSG00000116703,-0.172303606,0.767622336,-0.588510777,0.557261884,0.721089683,-5.956887525,PDC
ENSG00000181019,-0.101995116,2.98868195,-0.588506679,0.557264626,0.721089683,-6.347225899,NQO1
ENSG00000110841,-0.099234889,2.120598392,-0.588497607,0.557269897,0.721089683,-6.147744363,PPFIBP1
ENSG00000165568,0.17917099,2.63052822,0.588484612,0.557279386,0.721089683,-6.276084741,AKR1E2
ENSG00000114450,-0.054088859,6.565365365,-0.588130311,0.557516403,0.721286867,-6.828895536,GNB4
ENSG00000168280,-0.128504784,0.270949956,-0.588103203,0.55753309,0.721286867,-5.845821261,KIF5C
ENSG00000115694,0.064981659,5.009700877,0.588048957,0.557570833,0.721286867,-6.727160095,STK25
ENSG00000175581,-0.081422576,3.636269997,-0.587961572,0.557629301,0.721302539,-6.472179721,MRPL48
ENSG00000076258,-0.172774081,1.752006488,-0.58753974,0.557911586,0.721589798,-6.08336213,FMO4
ENSG00000205809,-0.25538872,1.656067689,-0.587441837,0.557977112,0.721589798,-6.108688406,KLRC2
ENSG00000107281,-0.200462939,1.774046596,-0.587347976,0.558039935,0.721589798,-6.088794039,NPDC1
ENSG00000142910,-0.074519405,2.098793324,-0.587295777,0.558073175,0.721589798,-6.147747273,TINAGL1
ENSG00000122481,0.082728663,4.602595604,0.587283288,0.558083235,0.721589798,-6.670921394,RWDD3
ENSG00000178252,-0.074767335,4.255037589,-0.586818714,0.558394251,0.721900112,-6.604109927,WDR6
ENSG00000151458,0.076158153,2.577119946,0.586783669,0.558416017,0.721900112,-6.245061077,ANKRD50
ENSG00000176472,-0.150438158,1.059778179,-0.586587327,0.558549188,0.722012287,-6.000692044,ZNF575
ENSG00000088387,0.112693381,4.062002019,0.586474752,0.558624576,0.722049758,-6.542302029,DOCK9
ENSG00000165775,-0.074471851,5.039531402,-0.586165243,0.558831871,0.722209533,-6.749438662,FUNDC2
ENSG00000135245,-0.13259229,1.642140564,-0.586151597,0.558841012,0.722209533,-6.109580653,HILPDA
ENSG00000162545,-0.151318346,-0.735105517,-0.585690259,0.559148439,0.722546825,-5.679606125,CAMK2N1
ENSG00000175857,0.081632197,6.53503311,0.585609766,0.559203999,0.722558618,-6.829500419,GAPT
ENSG00000118557,-0.227434181,0.293836017,-0.585444386,0.559314815,0.722641799,-5.819386706,PMFBP1
ENSG00000285920,0.289436714,-2.035004916,0.585363199,0.55936922,0.72265209,-5.540648393,AC087721.2
ENSG00000091157,0.052730356,5.69707106,0.585219837,0.559464992,0.722715818,-6.805284871,WDR7
ENSG00000154265,-0.052892555,5.805587785,-0.585020168,0.559598901,0.722828795,-6.812677331,ABCA5
ENSG00000227057,-0.08109766,4.694221918,-0.584885516,0.559689375,0.722872174,-6.696136556,WDR46
ENSG00000185453,-0.144924751,2.874392583,-0.584831786,0.559725392,0.722872174,-6.324197757,ZSWIM9
ENSG00000184698,-0.143291452,0.171510586,-0.584580847,0.559893268,0.723028974,-5.833983028,OR51M1
ENSG00000173389,-0.17918068,1.040085413,-0.584277618,0.560096933,0.723231962,-5.98788429,IQCF1
ENSG00000008838,0.053851704,4.758672907,0.584132154,0.560193204,0.723296253,-6.698440551,MED24
ENSG00000236782,0.23361668,-2.296614654,0.583575677,0.560567723,0.723697193,-5.500238212,AL391650.1
ENSG00000178301,-0.153862831,1.307568643,-0.583532414,0.560596746,0.723697193,-6.004537009,AQP11
ENSG00000077713,-0.122038757,1.626589095,-0.583408017,0.560680201,0.723744887,-6.064885162,SLC25A43
ENSG00000139800,0.078728583,-0.428561863,0.583307298,0.560746089,0.723769898,-5.738598299,ZIC5
ENSG00000141655,0.167756691,-0.663040442,0.583160853,0.560845788,0.723785711,-5.70111155,TNFRSF11A
ENSG00000100109,-0.052306203,5.148922366,-0.583151409,0.560851366,0.723785711,-6.750056578,TFIP11
ENSG00000105997,-0.197862876,-0.648543026,-0.582795205,0.561091411,0.724035447,-5.688979897,HOXA3
ENSG00000182253,-0.166072469,-1.070655841,-0.582461208,0.561314271,0.724210406,-5.624879464,SYNM
ENSG00000183324,-0.14165302,2.526614872,-0.582454529,0.561320076,0.724210406,-6.266242899,REC114
ENSG00000189430,0.135606751,3.668065115,0.582352325,0.561388685,0.724238877,-6.446177816,NCR1
ENSG00000121690,0.232546439,-1.851016301,0.582248135,0.561458632,0.72425729,-5.526171684,DEPDC7
ENSG00000163898,0.131805091,0.259534299,0.582190844,0.561496044,0.72425729,-5.851430739,LIPH
ENSG00000104774,-0.06192014,5.983784508,-0.582109776,0.561551524,0.724268816,-6.821527038,MAN2B1
ENSG00000184735,0.158039478,-0.843176327,0.581785156,0.561768061,0.724450598,-5.651675792,DDX53
ENSG00000226479,-0.05954361,4.363725672,-0.581733666,0.561803028,0.724450598,-6.614324307,TMEM185B
ENSG00000115738,0.070933673,6.0014936,0.581691889,0.561832133,0.724450598,-6.825494694,ID2
ENSG00000125354,0.047579678,5.880896659,0.581349174,0.562061077,0.724685759,-6.819967387,SEPTIN6
ENSG00000125962,0.141162785,0.973400253,0.580975791,0.562313148,0.724950695,-5.98119706,ARMCX5
ENSG00000163960,-0.047833904,5.507419872,-0.580633087,0.562542023,0.725181205,-6.794136981,UBXN7
ENSG00000137842,-0.055138256,5.907855831,-0.580570989,0.562585149,0.725181205,-6.821430095,TMEM62
ENSG00000082996,0.062387189,8.726798029,0.580293669,0.562771528,0.725326567,-6.753049402,RNF13
ENSG00000162601,0.059371921,6.083591766,0.580264485,0.562791143,0.725326567,-6.828134411,MYSM1
ENSG00000128617,0.228950841,-1.585261022,0.579161357,0.563532834,0.726222313,-5.569873452,OPN1SW
ENSG00000184445,0.050356159,4.928155697,0.579066422,0.563595196,0.726242535,-6.731907056,KNTC1
ENSG00000134086,-0.029135892,5.408747296,-0.578696888,0.563843592,0.726498093,-6.784551059,VHL
ENSG00000183255,-0.0513756,7.231839889,-0.578634561,0.563886895,0.726498093,-6.822941983,PTTG1IP
ENSG00000212127,0.127363383,2.283860282,0.578470167,0.5639978,0.726580823,-6.176978897,TAS2R14
ENSG00000101190,0.060639553,2.386108178,0.578362364,0.564068667,0.726611964,-6.218869722,TCFL5
ENSG00000115966,0.034966883,6.135285292,0.578146885,0.564213668,0.726686648,-6.830904621,ATF2
ENSG00000198785,-0.08851638,0.682060087,-0.578137413,0.564220043,0.726686648,-5.919503534,GRIN3A
ENSG00000149262,-0.048266406,5.433585014,-0.577223672,0.564835448,0.727419053,-6.78903515,INTS4
ENSG00000146535,0.098723932,3.982316637,0.577112921,0.564911369,0.727456621,-6.544113208,GNA12
ENSG00000174842,-0.091095649,3.725109326,-0.577015281,0.564977118,0.727481087,-6.519547831,GLMN
ENSG00000275740,-0.166088859,1.200743378,-0.576691623,0.565195092,0.727701541,-5.995478323,AC091959.3
ENSG00000178585,0.089862582,3.050883559,0.57652139,0.565309756,0.727788956,-6.36229986,CTNNBIP1
ENSG00000172164,-0.062666107,4.500756959,-0.576353774,0.565422667,0.727836189,-6.661324791,SNTB1
ENSG00000180938,0.179791882,-1.310257621,0.57628804,0.565466453,0.727836189,-5.613385408,ZNF572
ENSG00000196275,-0.096230592,5.131138375,-0.576258632,0.565486763,0.727836189,-6.754958506,GTF2IRD2
ENSG00000260456,0.187136384,0.271348037,0.576102792,0.565591758,0.727911119,-5.828384734,C16orf95
ENSG00000105699,-0.113332466,3.615844608,-0.575959901,0.565688036,0.727974821,-6.467483817,LSR
ENSG00000145375,0.097697611,2.291479238,0.575881112,0.565740955,0.727982717,-6.204806211,SPATA5
ENSG00000187860,0.09989905,1.2472404,0.575664665,0.565885329,0.728108285,-5.993589256,CCDC157
ENSG00000156787,-0.062985915,4.932654565,-0.575404126,0.566062589,0.7282168,-6.727661288,TBC1D31
ENSG00000114120,0.085678754,5.020776589,0.575403128,0.566063262,0.7282168,-6.743669317,SLC25A36
ENSG00000125875,0.03855263,4.444213744,0.575172334,0.566217176,0.728354591,-6.638229248,TBC1D20
ENSG00000182742,-0.164296207,-0.886233495,-0.574630116,0.566583699,0.728765824,-5.673468089,HOXB4
ENSG00000134184,0.351391058,-0.447363183,0.574137515,0.566916644,0.729076337,-5.799370702,GSTM1
ENSG00000148680,-0.11878785,0.5613857,-0.574132111,0.566918815,0.729076337,-5.89959837,HTR7
ENSG00000269226,0.097834847,1.240123352,0.573940997,0.567047554,0.729181637,-5.995771461,TMSB15B
ENSG00000134042,0.125281717,0.016346791,0.57369277,0.567215022,0.729285977,-5.803235917,MRO
ENSG00000172366,-0.115262487,2.674137133,-0.573633062,0.567256962,0.729285977,-6.303456884,MCRIP2
ENSG00000267059,0.249370233,-2.908004984,0.573614788,0.567269293,0.729285977,-5.431617871,AC005943.1
ENSG00000137962,-0.048339278,4.547500607,-0.573128454,0.567595832,0.729645497,-6.660918797,ARHGAP29
ENSG00000175691,-0.16535939,1.442697454,-0.572787354,0.567827724,0.729883298,-6.073387023,ZNF77
ENSG00000167769,-0.199666513,-1.290492329,-0.572457103,0.568050682,0.730032647,-5.623657279,ACER1
ENSG00000234857,-0.176113893,2.165488394,-0.572455186,0.568051977,0.730032647,-6.163308854,HNRNPUL2-BSCL2
ENSG00000130702,0.135138817,1.354223458,0.572406787,0.568084655,0.730032647,-6.058412458,LAMA5
ENSG00000167695,0.158059365,0.64033272,0.572212885,0.568215586,0.73010107,-5.942047902,TLCD3A
ENSG00000136997,-0.095349919,3.915802217,-0.572188968,0.568231737,0.73010107,-6.545036677,MYC
ENSG00000130176,-0.157317146,1.909680082,-0.572100952,0.568291174,0.730117153,-6.09017324,CNN1
ENSG00000128918,-0.085930547,7.975709079,-0.571840274,0.568467229,0.730283047,-6.796801004,ALDH1A2
ENSG00000101752,-0.05515723,4.754934566,-0.571425393,0.568746789,0.730581871,-6.711732292,MIB1
ENSG00000140750,0.055773047,5.965648903,0.571302078,0.568830796,0.730606063,-6.82655259,ARHGAP17
ENSG00000267467,-0.259360266,-0.15484258,-0.571259557,0.568859525,0.730606063,-5.75220721,APOC4
ENSG00000159082,0.057103324,5.513391694,0.57112024,0.568953658,0.73063045,-6.797741763,SYNJ1
ENSG00000091844,-0.045596504,3.604836217,-0.571049561,0.568999771,0.73063045,-6.476497882,RGS17
ENSG00000187790,0.111894513,2.789230451,0.570965362,0.569058314,0.73063045,-6.313749367,FANCM
ENSG00000149735,0.246909335,-2.130051275,0.57095351,0.569066323,0.73063045,-5.554103262,GPHA2
ENSG00000142173,-0.159348343,1.365723985,-0.570667911,0.569259338,0.730817965,-6.04015032,COL6A2
ENSG00000105281,-0.123101858,5.177218202,-0.570313449,0.569498935,0.731065247,-6.773416697,SLC1A5
ENSG00000173578,-0.219824881,1.150423588,-0.569976699,0.569726606,0.731295423,-5.987359443,XCR1
ENSG00000166272,-0.040139436,5.292588502,-0.569906792,0.569772232,0.731295423,-6.775750813,WBP1L
ENSG00000116985,-0.069906602,1.237063406,-0.569720208,0.569898403,0.73134804,-6.007806394,BMP8B
ENSG00000168807,0.060752514,4.199522983,0.569708213,0.569907225,0.73134804,-6.59245014,SNTB2
ENSG00000129158,0.068975127,4.98184211,0.569588694,0.569988983,0.731392642,-6.740845732,SERGEF
ENSG00000005810,-0.051845443,6.212916219,-0.569485926,0.570058487,0.731421513,-6.837377085,MYCBP2
ENSG00000003249,-0.171614534,-1.107786196,-0.569336414,0.570159101,0.731490293,-5.646265943,DBNDD1
ENSG00000166402,-0.168081151,-0.273215643,-0.568768752,0.570543637,0.731923292,-5.742441714,TUB
ENSG00000184304,0.256977584,-1.688409906,0.568548183,0.570692887,0.732054407,-5.549889451,PRKD1
ENSG00000185664,-0.205653658,1.57664078,-0.568475658,0.570741965,0.732057016,-6.048476088,PMEL
ENSG00000269743,-0.089579527,3.458562656,-0.568310715,0.570853592,0.732122023,-6.455254408,SLC25A53
ENSG00000196993,-0.179049247,1.959793507,-0.568261731,0.570886744,0.732122023,-6.131559264,NPIPB9
ENSG00000075884,-0.053742224,9.233843086,-0.568094047,0.570999551,0.732206346,-6.735168736,ARHGAP15
ENSG00000188984,0.104596168,-0.44833115,0.567486553,0.571409875,0.732672138,-5.727095775,AADACL3
ENSG00000134987,0.111205642,4.052431036,0.567268187,0.571559376,0.732783135,-6.590683348,WDR36
ENSG00000185829,0.062610678,5.4052974,0.567222045,0.571590624,0.732783135,-6.778944772,ARL17A
ENSG00000256892,0.17609607,-0.464841631,0.567090705,0.571679572,0.732836792,-5.773080054,MTRNR2L7
ENSG00000099381,-0.113787954,1.674142117,-0.566865373,0.571832191,0.732972052,-6.094265871,SETD1A
ENSG00000122257,-0.049051396,6.145713609,-0.566629455,0.571991493,0.733092577,-6.837988616,RBBP6
ENSG00000137413,-0.042792045,5.855123732,-0.566585067,0.57202044,0.733092577,-6.825322521,TAF8
ENSG00000196600,-0.079014586,1.728301061,-0.566371509,0.572165127,0.733217618,-6.102689522,SLC22A25
ENSG00000138698,0.059184434,5.303495583,0.566217778,0.57227092,0.733292801,-6.781883556,RAP1GDS1
ENSG00000259066,0.280077123,0.188884444,0.565562712,0.572714875,0.733801249,-5.896319402,AL110118.2
ENSG00000182963,0.117001603,0.876396576,0.565416808,0.572812737,0.733866211,-5.941876311,GJC1
